name,style,filename,url
Aria,Unfriendly,5461cb4e-15e6-434c-9e9a-1f75754c145a.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/5461cb4e-15e6-434c-9e9a-1f75754c145a.wav
Aria,Whispering,ec65b0df-d8f8-4278-8bbb-2e0728eeceba.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/ec65b0df-d8f8-4278-8bbb-2e0728eeceba.wav
Aria,Hopeful,21eabe62-c583-4a10-ad42-9021ae3cdfbe.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/21eabe62-c583-4a10-ad42-9021ae3cdfbe.wav
Davis,Default,109a0a29-cdc3-4d23-af3e-87e708e4e3b9.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/109a0a29-cdc3-4d23-af3e-87e708e4e3b9.wav
Davis,Chat,80efd73b-9489-473c-a6ea-b275db45bde7.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/80efd73b-9489-473c-a6ea-b275db45bde7.wav
Davis,Angry,c88e1255-09de-4766-9a7e-1615ae82d9ef.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/c88e1255-09de-4766-9a7e-1615ae82d9ef.wav
Davis,Cheerful,0a68e6b7-14b2-4c9e-8626-544a598c3f9a.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/0a68e6b7-14b2-4c9e-8626-544a598c3f9a.wav
Davis,Excited,96af3993-dcb6-4fd6-8659-e997120b9d3d.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/96af3993-dcb6-4fd6-8659-e997120b9d3d.wav
Davis,Friendly,df71b1ab-7626-4c34-a048-bc7cf4801efe.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/df71b1ab-7626-4c34-a048-bc7cf4801efe.wav
Davis,Hopeful,fa45dd7e-272d-497a-aff4-f8941d7c729a.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/fa45dd7e-272d-497a-aff4-f8941d7c729a.wav
Davis,Sad,d21c9a7f-bcdb-4aeb-bdff-98e5c2b8e888.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/d21c9a7f-bcdb-4aeb-bdff-98e5c2b8e888.wav
Davis,Shouting,432bfe93-2d2c-49af-aa2e-0afeed24e87b.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/432bfe93-2d2c-49af-aa2e-0afeed24e87b.wav
Davis,Terrified,32e87865-5498-4411-b42e-08a93a7988f6.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/32e87865-5498-4411-b42e-08a93a7988f6.wav
Davis,Unfriendly,544eea89-f532-46fd-a209-6508ff09ca95.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/544eea89-f532-46fd-a209-6508ff09ca95.wav
Davis,Whispering,9f240559-0470-4f0f-919d-e3e3f362478f.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/9f240559-0470-4f0f-919d-e3e3f362478f.wav
Amber,Default,59ebd540-5016-41d4-bd1d-103bea1f107b.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/59ebd540-5016-41d4-bd1d-103bea1f107b.wav
Ana,Default,283de74a-6c56-4ef9-b04d-127017a1fc11.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/283de74a-6c56-4ef9-b04d-127017a1fc11.wav
Andrew,Default,c8ec8809-a42b-4247-b348-083b89550345.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/c8ec8809-a42b-4247-b348-083b89550345.wav
Ashley,Default,014d82ff-4de3-4fe1-9d1a-ca6b9ab2b373.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/014d82ff-4de3-4fe1-9d1a-ca6b9ab2b373.wav
Brandon,Default,76d6e0e0-c02c-440d-8dd1-5dc0a9e25f7e.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/76d6e0e0-c02c-440d-8dd1-5dc0a9e25f7e.wav
Brian,Default,0a75e699-4eaf-423a-a951-75f9789b5aa0.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/0a75e699-4eaf-423a-a951-75f9789b5aa0.wav
Christopher,Default,ad7ce0cb-875b-4c29-b665-79be636947f7.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/ad7ce0cb-875b-4c29-b665-79be636947f7.wav
Cora,Default,101c74c8-1748-48ac-93b8-1f4ba0d53e8b.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/101c74c8-1748-48ac-93b8-1f4ba0d53e8b.wav
Elizabeth,Default,94057ded-be71-4c12-9b37-2e2b5a222c9b.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/94057ded-be71-4c12-9b37-2e2b5a222c9b.wav
Emma,Default,b732eb69-ef8c-4b84-8078-933ef99b76ab.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/b732eb69-ef8c-4b84-8078-933ef99b76ab.wav
Eric,Default,c04ba304-5101-4e19-a51d-fb2e9bc832ab.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/c04ba304-5101-4e19-a51d-fb2e9bc832ab.wav
Jacob,Default,21121919-ba51-494c-b27a-91349817d40f.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/21121919-ba51-494c-b27a-91349817d40f.wav
Jane,Default,161b3a13-0291-4eba-8f82-cb685a027cf9.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/161b3a13-0291-4eba-8f82-cb685a027cf9.wav
Jane,Angry,65853529-5194-42ea-ae8c-90089361867f.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/65853529-5194-42ea-ae8c-90089361867f.wav
Jane,Cheerful,830f24bb-c3eb-4696-9bb1-beb3138f7572.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/830f24bb-c3eb-4696-9bb1-beb3138f7572.wav
Jane,Excited,e05c0d8f-74ba-4160-9e0a-8bfab8eecedd.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/e05c0d8f-74ba-4160-9e0a-8bfab8eecedd.wav
Jane,Friendly,2cc120eb-8843-429d-b3d4-59f6b4d5fc78.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/2cc120eb-8843-429d-b3d4-59f6b4d5fc78.wav
Jane,Hopeful,3c5dbdfb-cefa-4590-bfd3-56eafd5b7698.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/3c5dbdfb-cefa-4590-bfd3-56eafd5b7698.wav
